;id;type;url;author;metadata_created;title;description;tags
64;73fd99f0-1a42-4d39-96a6-348c6994abd4;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/structure-de-la-population-active-par-activite-et-par-commune;;2021-12-09T16:10:33.801251;carte sensibilité carte maille pondérées non sensible sonneur ventre jaune;carte sensibilité réalisée réseau grand répartition représentée partir donnée présence récentes – – selon espèce ’ agit maille kilomètre lesquelles moins observation a réalisée lors période récente chacune maille kilomètre cette présence représentée calcul proportion maille kilomètre lesquelles a observée toute observation prise compte peut population implantées aussi erratiques cette couche représente connaissance moment réalisation doit être considérée comme exhaustive présence dehors zone identifiées possible référer notice lecture carte ainsi carte plus;répartition espèce donnée ouvertes lorrain répartition espèce
65;48aa3364-0dbe-4801-be40-ad2248d1a7b4;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-scot-du-grand-est;;2022-03-15T12:06:40.164147;site titre directive oiseau grand;jeu donnée contient site titre directive oiseau grand également appelé zone protection spéciale zone font partie réseau réseau espace communautaires protection habitat espèce communautaire zone protection spéciale site maritime terrestres particulièrement appropriés survie reproduction sauvage figurant liste arrêtée ministre chargé servent reproduction mue zone relais espèce migrateur source fiche juridiques a noter création deux champ permettant site fiche a noter réseau contient également site titre directive habitat grand nom couche;nature paysage nature directive oiseau donnée ouvertes
66;99638368-e171-4033-af1d-d80b41c4e0b6;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-massif-des-vosges-datar;;2022-03-15T13:26:55.442591;donnée thématique zonage réserve biosphère;zonage mis jour réserve biosphère couvre deux parc naturel obtenu fusion zonage nationaux harmonisation niveau frontière limite extérieure côté français provient fusion limite commune boulevard topo version découpage selon réseau routier niveau commune partie seulement territoire donnée allemande provenant réserve biosphère organisée type zone répartissent objectif protection ’ entretien développement aire centrale comme fonction protection nature devant être protégé législation nationale classées aire protégé zone tampon entourent jouxtent aire centrale zone développement durable activité production doivent rester compatibles principe écologiques dont ’ éducation environnementale récréation recherche scientifique zone transition également dites “ coopération ” prêtent diverses activité frontière externe toujours flexible;zone gestion restriction réglementation unité déclaration biosphère donnée ouvertes réserve
67;fb2ba388-1642-48ab-a692-b9f3461e6c16;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-departement-du-grand-est;;2022-03-15T13:17:43.364990;consommation annuelle ’ électricité gaz département secteur ’ activité;visualiser ’ évolution consommation gaz secteur résidentiel tertiaire industriel agricole non affecté département donnée publiées respect règle relative protection information commercialement notice méthodologique disponible donnée ventilées référentiel janvier;agriculture article industrie résidentiel secteur tertiaire
68;1dbb41a5-5f89-47b0-9106-4b2081939b53;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-pays-et-petr-du-grand-est;;2022-03-15T11:54:41.918186;;fond péréquation ressource intercommunales;administration action publique service autorité organisateur mobilité durable donnée ouvertes
69;60b7b689-8ab7-40fc-86dd-c846ef559fdf;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-rnr-du-grand-est;;2022-03-15T12:10:09.898345;chantier archéologiques;couche chantier préventive;moissonnage archéologie fouille préventive
70;f74f4c4b-12bc-48ba-aa75-9b937ac71d43;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-parcs-naturels-regionaux-pnr-du-grand-est;;2022-03-15T13:16:44.832792;schéma régional cohérence corridor écologiques terrestres régionale simplifiés;couche ’ information géographique utilisable ème produite cadre ’ élaboration schéma régional cohérence localisant corridor écologiques terrestres régionale dont tracé a simplifié généralisation cartographique corridor espace assurant connexion entre réservoir offrant espèce condition favorables déplacement ’ accomplissement cycle vie article code;habitat biotope site protégé zone gestion restriction réglementation unité déclaration corridor donnée ouvertes obstacle a trame verte bleu zone a enjeu
71;f05cfcf8-6c0e-4866-9381-f565063b0252;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/portraits-fonciers-par-epci-en-region-grand-est;;2022-04-05T10:11:11.860196;installation production filière solaire commune;jeu donnée synthèse nombre filière solaire commune tout niveau tension confondu exploitation projet div donnée proviennent jeu donnée agrégées registre installation production gaz mettent disposition publication unitaire tracer évolution temporelle depuis regroupées donnée moi ’ ensemble publient savoir août date élément analyse div;commune solaire
72;5da959be-0507-4f27-8f04-98a3c6804755;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/sup-a7-servitudes-relatives-aux-forets-dites-de-protection-en-meurthe-et-moselle2;;2022-04-05T09:41:06.896896;installation production filière hydraulique commune;div jeu donnée synthèse nombre production filière hydraulique commune tout niveau tension confondu exploitation projet donnée proviennent jeu donnée agrégées registre installation production gaz mettent disposition publication unitaire tracer évolution temporelle depuis regroupées donnée moi ’ ensemble publient savoir août date élément analyse div;commune hydraulique
73;720e2d2a-3ed1-4eb4-b0d0-7c2cbfa5aacc;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/cartes-de-sensibilite-cartes-mailles-ponderees-non-sensibles-bombina-variegata-sonneur-a-ventre;;2022-04-06T02:06:29.847073;installation production filière commune;div jeu donnée synthèse nombre production filière commune tout niveau tension confondu exploitation projet donnée proviennent jeu donnée agrégées registre installation production gaz mettent disposition publication unitaire tracer évolution temporelle depuis regroupées donnée moi ’ ensemble publient savoir août date élément analyse div;commune
74;c13bf433-12f7-44b4-bf36-c08b8d1f8bc2;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/sites-natura-2000-au-titre-de-la-directive-oiseaux-zps-dans-le-grand-est;;2022-04-05T18:23:39.717052;production primaire région grand;estimation production annuelles ’ énergie primaire totale renouvelables grand unité administratif associées année production ’ énergie primaire partir source renouvelables production ’ énergie primaire partir source non renouvelables chiffre fournis issus ’ inventaire ’ grand donnée disponible climat air animé grand partenariat région consulter donnée détaillées avoir accès lien suivant;climat air observatoire climat air grand production primaire totale production primaire totale renouvelables source donnée ouvertes
75;2362468f-a99c-49f3-8266-b88d99b71250;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/donnee-thematique-zonage-2014-de-la-reserve-de-biosphere-transfrontaliere-vosges-du-nord-pfalze;;2021-10-31T13:13:58.848274;parcelle cadastrales;data source commentaire jeu donnée contient parcelle cadastrales géré service connaissance territoire territoire parcelle issue calcul basées croquis cadastraux permet bonne précision géométrique donnée cour constitution commune contour commune ainsi parcelle section non aménagées commune basés donnée plan cadastral informatisé direction générale finance attribut fournis suivant numéro numéro commune nom numéro numéro code précision géométrique voir détail date dernier mise donnée constituées polygone arc cercle subi détail constitution gestion qualité donnée présentés a parcelle section commune format a format a format a format donnée fournies système fichier mis jour tous trois;cadastre moissonnage parcelle référentiel
76;512362df-84b6-4e24-b082-23e4c43c147a;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/consommation-annuelle-delectricite-et-gaz-par-departement-et-par-secteur-dactivite;support-services@agenceore.fr;2022-03-28T12:32:51.612989;référentiel distributeur;jeu donnée distributeur commune ainsi visualisation;distributeur
80;d1521ff8-6053-4efc-8973-586bc3623873;dataset;https://grandestprod-backoffice.data4citizen.com//dataset/fr-200052264-fpia-2020-2021;;2022-04-27T11:51:00.628938;cartographie zone humide potentielles parc naturel régional lorrain donnée juin;méthodologie adaptée celle a appliquée territoire parc naturel régional lorrain cette méthodologie élabore classe potentialité présence zone humide prend compte domaine géologie topologie ailleurs travers programme communal dispose dune connaissance naturel notamment déterminantes zone humide a ceci inventaire existant zone humide spécifiques certain secteur intégrés démarche cette donnée mode définit maille classification potentialité allant zone humide effectives zone passant probabilité plus moins fort présence zone humide potentielles aussi disponible propose alors polygone regroupant maille même classe mesure mise inventaire terrain cette donnée mise jour date validité donc importante information contenues;habitat biotope effective parc naturel régional lorrain potentielle zone humide
